PRN;Time_UTC;Azimuth;Elevation;MP_C1X;MP_C5X;MP_C7X;MP_C8X;SNR_S1X;SNR_S5X;SNR_S7X;SNR_S8X
E25;2022-01-01 04:17:30;308.31;4.61;-0.2556;0.2267;0.2366;0.0141;39.6;42.6;41.5;45.9
E25;2022-01-01 04:18:00;308.20;4.48;0.0613;0.2095;-0.0095;0.0432;40.6;42.6;41.9;46.0
E25;2022-01-01 04:18:30;308.09;4.36;-0.1771;0.2127;-0.2938;0.0218;40.4;42.9;41.8;46.5
E25;2022-01-01 04:19:00;307.97;4.23;0.0593;0.0139;0.4326;0.0529;41.8;42.7;41.8;45.5
E25;2022-01-01 04:19:30;307.86;4.11;0.1950;-0.2188;0.2197;0.1759;42.0;42.3;42.1;46.0
E25;2022-01-01 04:20:00;307.75;3.98;-0.1302;-0.5765;0.2005;0.1145;41.1;41.5;41.8;45.7
E25;2022-01-01 04:20:30;307.64;3.86;0.1049;-0.5196;0.3669;0.0573;41.6;40.9;41.8;45.3
E25;2022-01-01 04:21:00;307.53;3.73;0.4245;-0.3133;0.4144;0.0366;42.0;39.9;41.1;43.8
E25;2022-01-01 04:21:30;307.42;3.61;-0.1471;0.0338;0.3889;0.0381;41.4;41.0;41.5;44.6
E25;2022-01-01 04:22:00;307.31;3.48;0.3360;-0.2498;-0.0105;-0.0388;41.1;40.3;41.1;44.2
E25;2022-01-01 04:22:30;307.20;3.35;0.3496;-0.0395;0.1583;-0.0398;41.6;40.0;39.9;43.8
E25;2022-01-01 04:23:00;307.09;3.23;0.1757;-0.0511;0.4707;0.0255;41.4;40.1;40.6;44.0
E25;2022-01-01 04:23:30;306.98;3.10;-0.3250;0.0486;0.3488;0.0511;39.4;40.6;40.7;44.3
E25;2022-01-01 04:24:00;306.88;2.97;-0.4780;0.0240;0.0788;0.0235;39.2;41.9;41.8;45.6
E25;2022-01-01 04:24:30;306.77;2.84;0.1134;0.0597;-0.2378;0.1673;41.6;40.8;41.0;44.6
E25;2022-01-01 04:25:00;306.66;2.72;0.1432;-0.0240;-0.2513;0.0519;42.2;40.2;39.7;43.7
E25;2022-01-01 04:25:30;306.55;2.59;-0.0791;-0.3074;0.4222;0.0818;40.4;40.5;39.9;44.0
E25;2022-01-01 04:26:00;306.45;2.46;-0.5442;-0.0062;0.2273;-0.0313;38.4;41.0;40.9;44.5
E25;2022-01-01 04:26:30;306.34;2.33;-0.2761;-0.3725;-0.0639;0.0589;39.9;41.4;41.9;45.6
E25;2022-01-01 04:27:00;306.23;2.20;0.1725;-0.3912;-0.1214;-0.0417;40.7;41.8;41.5;45.5
E25;2022-01-01 04:27:30;306.13;2.07;0.0684;0.0049;-0.2662;-0.1441;41.0;42.1;40.9;45.4
E25;2022-01-01 04:28:00;306.02;1.94;0.0981;-0.0771;-0.2336;-0.1674;43.0;43.0;42.1;46.3
E25;2022-01-01 04:28:30;305.92;1.81;0.0291;-0.0800;0.0768;-0.0382;41.5;41.1;40.3;44.4
E25;2022-01-01 04:29:00;305.81;1.68;-0.0552;-0.4744;-0.4580;0.0268;39.0;37.8;37.2;41.8
E25;2022-01-01 04:29:30;305.71;1.54;0.4907;0.2870;-0.1689;-0.0020;40.4;39.4;37.8;42.4
E25;2022-01-01 04:30:00;305.60;1.41;-0.1583;-0.0386;-0.0167;0.0551;39.8;37.9;37.1;41.9
E25;2022-01-01 04:30:30;305.50;1.28;0.0778;0.1717;0.2783;-0.1644;33.6;32.5;30.9;36.1
E25;2022-01-01 04:31:00;305.40;1.15;0.5073;-0.5442;-0.2402;0.0093;26.9;26.6;26.2;28.8
E25;2022-01-01 04:31:30;305.29;1.02;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 04:32:00;305.19;0.88;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 04:32:30;305.09;0.75;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 04:33:00;304.99;0.62;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 04:33:30;304.89;0.48;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 04:34:00;304.79;0.35;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 04:34:30;304.68;0.22;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 04:35:00;304.58;0.08;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:26:30;219.91;0.05;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:27:00;219.97;0.21;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:27:30;220.03;0.38;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:28:00;220.09;0.54;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:28:30;220.15;0.71;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:29:00;220.21;0.87;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:29:30;220.27;1.04;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:30:00;220.33;1.20;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:30:30;220.39;1.37;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:31:00;220.46;1.54;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:31:30;220.52;1.70;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:32:00;220.58;1.87;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:32:30;220.64;2.03;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:33:00;220.71;2.20;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:33:30;220.77;2.37;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:34:00;220.83;2.53;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:34:30;220.90;2.70;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:35:00;220.96;2.87;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:35:30;221.02;3.03;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:36:00;221.09;3.20;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:36:30;221.15;3.37;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:37:00;221.22;3.53;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:37:30;221.28;3.70;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:38:00;221.35;3.87;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:38:30;221.41;4.03;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:39:00;221.48;4.20;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:39:30;221.54;4.37;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:40:00;221.61;4.54;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:40:30;221.67;4.70;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:41:00;221.74;4.87;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:41:30;221.81;5.04;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:42:00;221.87;5.21;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:42:30;221.94;5.37;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:43:00;222.01;5.54;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:43:30;222.08;5.71;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:44:00;222.14;5.88;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:44:30;222.21;6.05;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:45:00;222.28;6.21;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:45:30;222.35;6.38;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:46:00;222.41;6.55;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:46:30;222.48;6.72;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:47:00;222.55;6.89;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:47:30;222.62;7.06;nan;nan;nan;nan;nan;nan;nan;nan
E25;2022-01-01 12:48:00;222.69;7.23;0.7133;0.0290;0.0083;-0.0749;42.6;40.7;40.2;44.1
E25;2022-01-01 12:48:30;222.76;7.39;0.3128;-0.8757;0.5659;-0.3435;42.3;39.1;40.4;43.1
E25;2022-01-01 12:49:00;222.83;7.56;0.6058;-0.4772;0.2349;-0.2736;41.7;39.4;39.8;43.4
E25;2022-01-01 12:49:30;222.90;7.73;0.6788;-0.8778;-0.1435;-0.2597;41.8;38.5;39.3;42.8
E25;2022-01-01 12:50:00;222.97;7.90;0.2395;-1.3942;-0.1782;-0.2109;40.8;38.2;39.9;43.1
E25;2022-01-01 12:50:30;223.04;8.07;0.4583;-0.4487;0.4847;-0.2278;42.4;39.0;39.8;43.0
E25;2022-01-01 12:51:00;223.11;8.24;0.4314;-0.9815;-0.2302;-0.0885;41.5;38.4;40.4;42.7
E25;2022-01-01 12:51:30;223.18;8.41;0.2407;-0.9916;0.4597;-0.1526;41.2;38.2;40.6;43.3
E25;2022-01-01 12:52:00;223.25;8.58;-0.1761;-0.8116;0.2259;-0.0378;41.2;39.4;40.6;43.5
E25;2022-01-01 12:52:30;223.32;8.75;-0.6500;-0.4597;0.1419;0.0153;40.9;39.4;40.9;44.1
E25;2022-01-01 12:53:00;223.39;8.92;-0.2162;-0.1380;0.1317;0.0631;41.6;40.0;41.3;44.5
E25;2022-01-01 12:53:30;223.46;9.09;0.1505;-0.5816;0.1187;0.1532;42.8;40.4;40.9;44.5
E25;2022-01-01 12:54:00;223.53;9.26;0.5777;0.1699;-0.1329;0.1896;41.8;41.4;41.0;45.1
E25;2022-01-01 12:54:30;223.60;9.43;0.4342;-0.1256;-0.5042;0.1952;42.4;40.9;40.6;44.5
E25;2022-01-01 12:55:00;223.67;9.60;-0.1509;0.0051;-0.6079;0.1711;41.4;41.1;40.4;44.7
E25;2022-01-01 12:55:30;223.75;9.77;-0.3096;-0.0250;-0.2986;0.1363;43.4;41.6;40.3;45.0
E25;2022-01-01 12:56:00;223.82;9.94;0.6083;0.4494;-0.7418;0.1156;42.1;41.5;40.0;44.6
E25;2022-01-01 12:56:30;223.89;10.11;-0.3178;0.1142;-0.9469;0.0051;42.1;41.9;39.6;44.7
E25;2022-01-01 12:57:00;223.96;10.28;-0.5631;0.2919;-0.8739;-0.1202;43.3;42.1;39.0;45.1
E25;2022-01-01 12:57:30;224.03;10.45;-0.3445;0.2074;-0.8434;-0.2733;41.5;41.4;39.5;44.4
E25;2022-01-01 12:58:00;224.11;10.62;0.2528;0.1681;-0.4627;-0.3267;41.0;40.6;39.7;43.6
E25;2022-01-01 12:58:30;224.18;10.79;-0.5357;-0.3626;-0.3171;-0.3830;43.0;40.4;39.6;43.8
E25;2022-01-01 12:59:00;224.25;10.96;0.2734;-0.2135;-0.0431;-0.3735;42.0;40.1;40.6;44.4
E25;2022-01-01 12:59:30;224.33;11.13;0.0009;-0.5240;0.1180;-0.3322;42.7;40.0;41.4;44.5
E25;2022-01-01 13:00:00;224.40;11.30;-0.7938;-0.3129;0.3870;-0.2818;42.8;40.7;40.9;44.7
E25;2022-01-01 13:00:30;224.47;11.47;-0.5825;-0.6313;0.0336;-0.2513;43.4;40.2;41.9;44.7
E25;2022-01-01 13:01:00;224.55;11.64;0.6969;-0.5541;0.2298;-0.1639;42.4;40.2;42.3;44.8
E25;2022-01-01 13:01:30;224.62;11.81;0.3815;-1.0597;0.3151;-0.1442;42.4;40.4;42.4;45.1
E25;2022-01-01 13:02:00;224.69;11.98;-0.5040;-0.9700;0.0037;-0.0877;43.1;40.2;42.5;45.3
E25;2022-01-01 13:02:30;224.77;12.16;0.0520;-0.5188;0.1641;-0.0424;44.0;41.0;42.0;46.0
E25;2022-01-01 13:03:00;224.84;12.33;0.8440;-0.5987;0.1141;0.0007;44.0;40.9;41.9;45.1
E25;2022-01-01 13:03:30;224.92;12.50;0.1114;-0.4883;-0.1981;-0.0180;44.5;41.1;41.9;45.1
E25;2022-01-01 13:04:00;224.99;12.67;0.1560;-0.1855;-0.1861;0.0054;44.6;41.9;41.9;46.0
E25;2022-01-01 13:04:30;225.07;12.84;0.4462;-0.2417;-0.2645;-0.0398;44.3;40.8;42.1;45.5
E25;2022-01-01 13:05:00;225.14;13.01;0.3475;-0.2501;-0.2261;-0.0758;43.7;41.7;42.3;45.9
E25;2022-01-01 13:05:30;225.22;13.18;0.2526;0.0546;-0.4034;0.0067;43.7;42.1;42.1;45.9
E25;2022-01-01 13:06:00;225.29;13.35;-0.0814;0.5007;-0.2747;0.0360;44.0;42.7;42.5;46.0
E25;2022-01-01 13:06:30;225.37;13.53;-0.2555;-0.0634;-0.2826;-0.0088;44.0;42.1;42.7;46.3
E25;2022-01-01 13:07:00;225.44;13.70;-0.0201;0.0936;-0.3395;0.0069;43.9;42.9;42.7;46.2
E25;2022-01-01 13:07:30;225.52;13.87;-0.1331;0.1996;-0.2182;0.0509;43.9;43.1;43.9;47.0
E25;2022-01-01 13:08:00;225.59;14.04;0.1589;0.1849;-0.1106;0.0942;43.5;42.8;42.8;46.5
E25;2022-01-01 13:08:30;225.67;14.21;-0.3257;0.3897;-0.1404;0.1229;44.6;42.8;43.0;46.6
E25;2022-01-01 13:09:00;225.75;14.39;-0.7568;0.3075;0.1867;0.0529;44.0;42.4;42.7;46.6
E25;2022-01-01 13:09:30;225.82;14.56;0.2901;-0.0303;0.1588;0.0324;43.6;42.1;43.1;46.4
E25;2022-01-01 13:10:00;225.90;14.73;0.6848;-0.3352;0.5786;0.1885;43.9;41.8;43.6;46.6
E25;2022-01-01 13:10:30;225.98;14.90;-0.2176;-0.2417;0.2584;0.2979;44.2;42.1;43.6;47.3
E25;2022-01-01 13:11:00;226.05;15.08;0.0999;0.2755;0.1604;0.3752;44.7;42.3;44.1;46.8
E25;2022-01-01 13:11:30;226.13;15.25;0.3198;0.0600;0.3584;0.3668;43.9;42.7;43.3;46.5
E25;2022-01-01 13:12:00;226.21;15.42;0.1960;0.1838;0.2599;0.3247;43.8;42.7;43.7;46.6
E25;2022-01-01 13:12:30;226.28;15.59;0.0445;0.2642;0.3501;0.4301;43.6;42.8;43.7;47.1
E25;2022-01-01 13:13:00;226.36;15.77;0.1123;0.2745;0.4671;0.3717;43.3;42.8;43.3;46.8
E25;2022-01-01 13:13:30;226.44;15.94;-0.6868;0.3826;0.1052;0.3241;43.2;42.7;43.1;47.4
E25;2022-01-01 13:14:00;226.52;16.11;-0.2174;-0.0304;0.0566;0.2474;44.3;42.5;42.6;46.1
E25;2022-01-01 13:14:30;226.59;16.28;0.1081;0.0256;0.0483;0.2387;44.9;42.2;42.6;46.3
E25;2022-01-01 13:15:00;226.67;16.46;-0.0462;0.2886;-0.0947;0.2783;44.1;42.5;42.0;45.9
E25;2022-01-01 13:15:30;226.75;16.63;-0.1333;0.4539;0.2851;0.3062;44.8;42.5;42.6;46.2
E25;2022-01-01 13:16:00;226.83;16.80;0.0866;0.6903;-0.1674;0.2295;44.9;43.2;42.4;46.5
E25;2022-01-01 13:16:30;226.91;16.98;-0.2354;0.9646;-0.1928;0.2144;44.3;44.1;42.6;47.0
E25;2022-01-01 13:17:00;226.99;17.15;-0.1999;1.0873;-0.1124;0.2077;45.1;43.7;42.4;46.8
E25;2022-01-01 13:17:30;227.06;17.32;-0.0229;0.7270;-0.6395;0.1104;45.7;44.2;42.0;47.0
E25;2022-01-01 13:18:00;227.14;17.50;0.2554;0.8556;-0.9858;-0.0798;45.7;44.0;41.6;46.0
E25;2022-01-01 13:18:30;227.22;17.67;0.3860;0.4860;-0.4031;-0.2494;46.7;43.6;41.2;46.3
E25;2022-01-01 13:19:00;227.30;17.84;0.2880;0.3189;-0.4706;-0.2767;46.3;42.6;41.2;45.7
E25;2022-01-01 13:19:30;227.38;18.02;0.3467;0.2366;-0.1284;-0.2793;45.6;42.6;42.4;46.0
E25;2022-01-01 13:20:00;227.46;18.19;0.6768;0.0949;0.0389;-0.2752;46.1;42.5;41.9;45.9
E25;2022-01-01 13:20:30;227.54;18.36;0.6007;0.0838;0.4454;-0.2618;46.1;42.4;42.9;46.2
E25;2022-01-01 13:21:00;227.62;18.54;0.2848;0.1624;0.5975;-0.2220;46.6;42.7;42.8;46.5
E25;2022-01-01 13:21:30;227.70;18.71;0.3917;0.0833;0.4333;-0.1613;46.5;43.3;42.6;46.9
E25;2022-01-01 13:22:00;227.78;18.89;0.1911;-0.0814;0.1497;-0.2269;46.9;42.7;42.4;46.3
E25;2022-01-01 13:22:30;227.86;19.06;0.4450;-0.6261;0.1909;-0.1610;46.9;42.4;42.5;46.1
E25;2022-01-01 13:23:00;227.94;19.23;0.4684;-0.0872;0.1397;-0.1421;46.8;42.0;42.9;46.2
E25;2022-01-01 13:23:30;228.02;19.41;-0.0994;-0.3083;-0.4725;-0.1423;46.8;42.6;43.0;46.8
E25;2022-01-01 13:24:00;228.10;19.58;-0.0318;-0.5021;-0.2198;-0.1738;46.5;42.3;43.7;46.7
E25;2022-01-01 13:24:30;228.18;19.76;0.3789;-0.4657;-0.0642;-0.0969;46.7;42.5;43.4;46.5
E25;2022-01-01 13:25:00;228.26;19.93;-0.1151;-0.4410;-0.3179;0.0216;46.1;43.8;43.9;47.4
E25;2022-01-01 13:25:30;228.34;20.11;-0.0034;-0.1010;-0.6012;-0.0195;45.7;43.5;43.9;47.3
E25;2022-01-01 13:26:00;228.42;20.28;-0.2214;0.4863;-0.5624;-0.1240;45.6;43.9;43.9;47.8
E25;2022-01-01 13:26:30;228.50;20.46;-0.0828;0.0214;-0.4815;-0.2130;46.2;44.0;43.5;47.7
E25;2022-01-01 13:27:00;228.58;20.63;0.1785;0.1914;-0.2329;-0.1703;47.0;43.9;44.7;47.5
E25;2022-01-01 13:27:30;228.66;20.81;0.3210;0.4013;-0.1469;-0.0994;46.4;44.7;44.2;47.9
E25;2022-01-01 13:28:00;228.74;20.98;0.3439;0.4766;-0.1664;-0.1333;46.2;45.1;44.2;48.3
E25;2022-01-01 13:28:30;228.83;21.16;0.0863;0.1152;-0.0178;-0.2308;45.7;45.1;44.4;48.6
E25;2022-01-01 13:29:00;228.91;21.33;-0.1107;0.2128;0.2914;-0.2912;46.2;45.1;44.9;48.9
E25;2022-01-01 13:29:30;228.99;21.51;0.0191;0.0083;0.4038;-0.2608;46.5;44.2;45.2;48.3
E25;2022-01-01 13:30:00;229.07;21.68;-0.1109;-0.3941;0.5037;-0.1859;47.2;44.3;45.3;48.5
E25;2022-01-01 13:30:30;229.15;21.86;-0.1346;-0.3160;0.5143;-0.0566;46.1;44.8;46.1;49.5
E25;2022-01-01 13:31:00;229.23;22.03;0.0380;-0.0164;0.8410;0.0693;45.1;45.4;46.2;49.4
E25;2022-01-01 13:31:30;229.32;22.21;-0.4975;-0.0734;0.6435;0.1792;45.8;45.7;46.1;49.2
E25;2022-01-01 13:32:00;229.40;22.38;-0.5108;-0.0107;0.2372;0.1834;45.3;46.1;46.0;50.3
E25;2022-01-01 13:32:30;229.48;22.56;-0.1179;0.0466;0.0809;0.0978;44.9;46.1;46.1;49.6
E25;2022-01-01 13:33:00;229.56;22.73;-0.6269;-0.2004;0.1605;0.0843;44.9;46.1;46.5;49.8
E25;2022-01-01 13:33:30;229.65;22.91;0.2878;-0.0740;0.2845;0.1578;45.0;46.1;46.2;50.1
E25;2022-01-01 13:34:00;229.73;23.08;0.2632;0.1813;0.6071;0.2587;45.9;46.3;47.4;50.8
E25;2022-01-01 13:34:30;229.81;23.26;-0.1858;0.3236;0.6636;0.4025;45.7;47.0;47.4;51.0
E25;2022-01-01 13:35:00;229.89;23.44;0.2758;0.3226;0.4105;0.4324;46.3;47.5;47.1;51.2
E25;2022-01-01 13:35:30;229.98;23.61;-0.2617;0.4273;0.1211;0.3649;45.5;47.2;47.0;50.8
E25;2022-01-01 13:36:00;230.06;23.79;-0.9490;0.4680;0.0140;0.2472;45.7;47.2;47.0;50.5
E25;2022-01-01 13:36:30;230.14;23.96;0.4490;0.2293;0.2299;0.1847;45.7;47.0;47.3;51.5
E25;2022-01-01 13:37:00;230.23;24.14;0.5615;0.2428;0.4322;0.2467;46.2;47.6;47.8;51.2
E25;2022-01-01 13:37:30;230.31;24.32;0.1806;0.3700;0.3388;0.3141;46.5;48.0;47.3;51.4
E25;2022-01-01 13:38:00;230.39;24.49;0.0170;0.3553;0.2742;0.3006;46.3;47.6;47.6;51.1
E25;2022-01-01 13:38:30;230.48;24.67;-0.3668;0.4046;0.0598;0.2191;45.9;47.7;46.9;51.2
E25;2022-01-01 13:39:00;230.56;24.85;-0.0578;0.2148;-0.1616;0.0951;46.3;47.6;47.0;51.1
E25;2022-01-01 13:39:30;230.64;25.02;-0.0712;0.1438;-0.1789;0.0279;46.4;47.7;47.4;51.6
E25;2022-01-01 13:40:00;230.73;25.20;0.1545;0.0419;0.1665;-0.0166;46.0;47.1;47.2;51.0
E25;2022-01-01 13:40:30;230.81;25.37;-0.9579;-0.0205;0.3915;0.0387;45.7;47.3;48.1;51.4
E25;2022-01-01 13:41:00;230.89;25.55;0.5521;-0.2678;0.4250;0.1098;46.1;46.9;47.6;51.1
E25;2022-01-01 13:41:30;230.98;25.73;-0.0132;-0.2275;0.3198;0.1498;46.9;47.1;47.8;51.0
E25;2022-01-01 13:42:00;231.06;25.90;-0.3395;0.0936;0.0543;0.1835;46.6;47.5;47.8;51.2
E25;2022-01-01 13:42:30;231.15;26.08;-0.5660;0.1450;0.1604;0.1004;45.9;47.8;47.2;51.4
E25;2022-01-01 13:43:00;231.23;26.26;-0.2406;0.2089;0.2313;0.1052;45.8;47.7;47.3;51.1
E25;2022-01-01 13:43:30;231.31;26.44;0.4584;0.1494;0.0258;0.0607;46.6;47.8;47.1;51.1
E25;2022-01-01 13:44:00;231.40;26.61;0.2472;-0.0161;-0.2517;-0.0279;46.0;48.0;47.0;51.2
E25;2022-01-01 13:44:30;231.48;26.79;0.0642;0.0250;0.2479;-0.0759;46.8;47.7;47.0;51.3
E25;2022-01-01 13:45:00;231.57;26.97;-0.2197;-0.1028;0.2309;0.0131;46.5;46.8;47.4;51.0
E25;2022-01-01 13:45:30;231.65;27.14;0.4899;0.0643;-0.2330;0.1327;46.3;47.2;47.3;50.8
E25;2022-01-01 13:46:00;231.74;27.32;-0.7710;0.1430;-0.5396;0.1570;46.6;47.9;46.6;51.2
E25;2022-01-01 13:46:30;231.82;27.50;0.6127;0.4183;-0.6721;0.0405;46.0;48.3;46.6;51.7
E25;2022-01-01 13:47:00;231.91;27.68;-0.0478;0.1678;-0.3256;-0.2076;46.4;48.0;46.3;50.8
E25;2022-01-01 13:47:30;231.99;27.85;-0.2245;0.0114;0.1578;-0.2445;46.1;47.1;46.9;50.7
E25;2022-01-01 13:48:00;232.07;28.03;-0.1715;0.0582;0.1928;-0.1140;45.3;47.3;47.0;51.0
E25;2022-01-01 13:48:30;232.16;28.21;-0.1952;0.3321;-0.2356;-0.0263;45.1;47.0;47.0;50.7
E25;2022-01-01 13:49:00;232.24;28.39;0.9257;0.5492;-0.1212;-0.1242;44.9;48.2;46.8;51.2
E25;2022-01-01 13:49:30;232.33;28.56;0.0887;0.5674;-0.0012;-0.2924;46.0;48.0;46.3;50.7
E25;2022-01-01 13:50:00;232.42;28.74;-1.1806;0.2130;0.2245;-0.4234;45.1;47.6;47.2;51.4
E25;2022-01-01 13:50:30;232.50;28.92;-0.3581;0.0114;0.6427;-0.2860;44.1;47.7;47.6;51.1
E25;2022-01-01 13:51:00;232.59;29.10;0.2547;0.0747;0.7002;-0.0010;45.7;47.5;47.9;51.2
E25;2022-01-01 13:51:30;232.67;29.28;0.5494;0.2325;0.2462;0.0741;46.2;47.6;47.5;51.3
E25;2022-01-01 13:52:00;232.76;29.45;-0.1815;0.1848;-0.2257;-0.0221;45.6;48.6;47.0;51.7
E25;2022-01-01 13:52:30;232.84;29.63;0.4319;0.2434;-0.2537;-0.1892;45.7;48.4;47.6;52.2
E25;2022-01-01 13:53:00;232.93;29.81;-0.2573;0.3145;0.4516;-0.2316;47.3;47.8;48.5;52.0
E25;2022-01-01 13:53:30;233.01;29.99;0.4427;-0.4278;0.6947;-0.0814;47.3;47.8;48.6;51.8
E25;2022-01-01 13:54:00;233.10;30.17;-0.2270;-0.4950;0.5047;0.1555;46.0;47.9;48.3;51.5
E25;2022-01-01 13:54:30;233.18;30.35;-0.4378;-0.2600;0.0741;0.2181;45.2;48.5;48.0;52.1
E25;2022-01-01 13:55:00;233.27;30.52;-0.0280;0.1450;0.0642;0.2040;45.5;48.3;47.7;51.7
E25;2022-01-01 13:55:30;233.36;30.70;0.0288;0.3796;0.0830;0.1648;47.2;49.2;48.2;52.8
E25;2022-01-01 13:56:00;233.44;30.88;0.1727;0.0900;0.1605;0.1478;47.0;48.8;48.6;52.6
E25;2022-01-01 13:56:30;233.53;31.06;-0.2566;0.0244;0.3188;0.1872;47.7;48.8;48.5;52.6
E25;2022-01-01 13:57:00;233.61;31.24;0.4733;0.0848;0.0174;0.2570;46.3;48.5;48.2;52.3
E25;2022-01-01 13:57:30;233.70;31.42;-0.3114;0.1015;-0.2134;0.3591;46.2;49.2;48.3;52.6
E25;2022-01-01 13:58:00;233.78;31.60;-0.3369;0.4997;-0.7577;0.3183;46.7;49.1;47.6;52.2
E25;2022-01-01 13:58:30;233.87;31.78;-0.4930;0.8487;-0.7245;0.0784;46.3;49.9;47.0;52.4
E25;2022-01-01 13:59:00;233.96;31.96;-0.4747;0.5033;0.0339;-0.0704;46.2;49.3;48.8;52.5
E25;2022-01-01 13:59:30;234.04;32.13;0.0959;-0.1873;0.3065;0.0433;46.2;47.8;48.3;52.0
E25;2022-01-01 14:00:00;234.13;32.31;1.1109;-0.1257;0.2450;0.3112;47.7;48.6;48.6;52.6
E25;2022-01-01 14:00:30;234.22;32.49;-0.4489;0.6490;-0.0568;0.3410;47.1;49.8;47.8;52.8
E25;2022-01-01 14:01:00;234.30;32.67;-0.5592;1.0387;-0.5397;0.0839;46.8;50.2;48.0;52.6
E25;2022-01-01 14:01:30;234.39;32.85;0.1666;0.7053;-0.3799;-0.1676;47.4;49.4;47.8;52.1
E25;2022-01-01 14:02:00;234.47;33.03;0.4819;0.1287;0.1904;-0.2214;48.3;48.8;48.8;52.5
E25;2022-01-01 14:02:30;234.56;33.21;0.2037;-0.2761;0.4477;-0.0370;48.9;48.6;48.9;52.5
E25;2022-01-01 14:03:00;234.65;33.39;-0.4358;0.0750;-0.3530;0.0382;48.0;48.9;47.9;52.3
E25;2022-01-01 14:03:30;234.73;33.57;0.3580;0.3803;-0.2196;-0.1364;48.2;49.4;47.5;52.3
E25;2022-01-01 14:04:00;234.82;33.75;0.4329;0.1235;0.5692;-0.2039;48.2;48.3;49.1;52.2
E25;2022-01-01 14:04:30;234.91;33.93;0.3944;-0.0135;0.7856;-0.1208;48.0;48.2;48.6;52.0
E25;2022-01-01 14:05:00;234.99;34.11;0.6267;-0.2828;0.8237;-0.0569;48.9;48.2;49.0;52.3
E25;2022-01-01 14:05:30;235.08;34.29;-0.2820;-0.1633;0.7482;-0.0437;48.5;48.3;48.9;52.0
E25;2022-01-01 14:06:00;235.16;34.47;-0.5990;-0.3051;0.8979;-0.0027;47.8;48.0;49.1;52.3
